0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-7.142857142857142634e-03
0.000000000000000000e+00,-1.428571428571428527e-02
0.000000000000000000e+00,-2.142857142857142877e-02
0.000000000000000000e+00,-2.857142857142857054e-02
0.000000000000000000e+00,-3.571428571428571230e-02
0.000000000000000000e+00,-4.285714285714285754e-02
0.000000000000000000e+00,-4.999999999999999584e-02
0.000000000000000000e+00,-5.714285714285714107e-02
0.000000000000000000e+00,-6.428571428571427937e-02
0.000000000000000000e+00,-7.142857142857142461e-02
0.000000000000000000e+00,-7.857142857142856984e-02
0.000000000000000000e+00,-8.571428571428571508e-02
0.000000000000000000e+00,-9.285714285714286031e-02
0.000000000000000000e+00,-9.999999999999999167e-02
0.000000000000000000e+00,-1.071428571428571369e-01
0.000000000000000000e+00,-1.142857142857142821e-01
0.000000000000000000e+00,-1.214285714285714274e-01
0.000000000000000000e+00,-1.285714285714285587e-01
0.000000000000000000e+00,-1.357142857142857040e-01
0.000000000000000000e+00,-1.428571428571428492e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.571428571428571397e-01
0.000000000000000000e+00,-1.642857142857142849e-01
0.000000000000000000e+00,-1.714285714285714302e-01
0.000000000000000000e+00,-1.785714285714285754e-01
0.000000000000000000e+00,-1.857142857142857206e-01
0.000000000000000000e+00,-1.928571428571428381e-01
0.000000000000000000e+00,-1.999999999999999833e-01
0.000000000000000000e+00,-2.071428571428571286e-01
0.000000000000000000e+00,-2.142857142857142738e-01
0.000000000000000000e+00,-2.214285714285714191e-01
0.000000000000000000e+00,-2.285714285714285643e-01
0.000000000000000000e+00,-2.357142857142857095e-01
0.000000000000000000e+00,-2.428571428571428548e-01
0.000000000000000000e+00,-2.500000000000000000e-01
0.000000000000000000e+00,-2.571428571428571175e-01
0.000000000000000000e+00,-2.642857142857142905e-01
0.000000000000000000e+00,-2.714285714285714080e-01
0.000000000000000000e+00,-2.785714285714285809e-01
0.000000000000000000e+00,-2.857142857142856984e-01
0.000000000000000000e+00,-2.928571428571428714e-01
0.000000000000000000e+00,-2.999999999999999889e-01
0.000000000000000000e+00,-3.071428571428571064e-01
0.000000000000000000e+00,-3.142857142857142794e-01
0.000000000000000000e+00,-3.214285714285713969e-01
0.000000000000000000e+00,-3.285714285714285698e-01
0.000000000000000000e+00,-3.357142857142856873e-01
0.000000000000000000e+00,-3.428571428571428603e-01
0.000000000000000000e+00,-3.499999999999999778e-01
0.000000000000000000e+00,-3.571428571428571508e-01
0.000000000000000000e+00,-3.642857142857142683e-01
0.000000000000000000e+00,-3.714285714285714413e-01
0.000000000000000000e+00,-3.785714285714285587e-01
0.000000000000000000e+00,-3.857142857142856762e-01
0.000000000000000000e+00,-3.928571428571428492e-01
0.000000000000000000e+00,-3.999999999999999667e-01
0.000000000000000000e+00,-4.071428571428571397e-01
0.000000000000000000e+00,-4.142857142857142572e-01
0.000000000000000000e+00,-4.214285714285714302e-01
0.000000000000000000e+00,-4.285714285714285476e-01
0.000000000000000000e+00,-4.357142857142857206e-01
0.000000000000000000e+00,-4.428571428571428381e-01
0.000000000000000000e+00,-4.500000000000000111e-01
0.000000000000000000e+00,-4.571428571428571286e-01
0.000000000000000000e+00,-4.642857142857142461e-01
0.000000000000000000e+00,-4.714285714285714191e-01
0.000000000000000000e+00,-4.785714285714285365e-01
0.000000000000000000e+00,-4.857142857142857095e-01
0.000000000000000000e+00,-4.928571428571428270e-01
0.000000000000000000e+00,-5.000000000000000000e-01
0.000000000000000000e+00,-5.000000000000000000e-01
4.681647940074906526e-03,-3.945973986556531310e-01
9.363295880149813052e-03,-3.517875735025514650e-01
1.404494382022471871e-02,-3.195238381549550533e-01
1.872659176029962610e-02,-2.928192256788115788e-01
2.340823970037453350e-02,-2.697314434615819545e-01
2.808988764044943742e-02,-2.492593977031303809e-01
3.277153558052434829e-02,-2.308056505458216390e-01
3.745318352059925221e-02,-2.139792795200481934e-01
4.213483146067415613e-02,-1.985076884269946218e-01
4.681647940074906700e-02,-1.841917006167371751e-01
5.149812734082397092e-02,-1.708804827892851930e-01
5.617977528089887485e-02,-1.584565358748165620e-01
6.086142322097378571e-02,-1.468262102134446634e-01
6.554307116104869657e-02,-1.359134439096707503e-01
7.022471910112360050e-02,-1.256554775515127953e-01
7.490636704119850442e-02,-1.159998316711222111e-01
7.958801498127340834e-02,-1.069021194486314275e-01
8.426966292134831227e-02,-9.832442850068590090e-02
8.895131086142321619e-02,-9.023410047616925445e-02
9.363295880149813399e-02,-8.260279503355710817e-02
9.831460674157303792e-02,-7.540576117547898027e-02
1.029962546816479418e-01,-6.862126246174238275e-02
1.076779026217228319e-01,-6.223011822970436757e-02
1.123595505617977497e-01,-5.621533352513485848e-02
1.170411985018726675e-01,-5.056179775280900124e-02
