-1.542913345878040021e-02 4.041553745242990069e-04
-1.545591600862340070e-02 4.143654025124119994e-04
-1.548371755132109916e-02 4.246117854233580021e-04
-1.551254413543930004e-02 4.348958308855399796e-04
-1.554240203647070002e-02 4.452188609382080322e-04
-1.557329776621979925e-02 4.555822117826999955e-04
-1.560523807076259935e-02 4.659872347553700462e-04
-1.563822993741669984e-02 4.764352966142929567e-04
-1.567228059839460147e-02 4.869277802257150449e-04
-1.570739753142399997e-02 4.974660851213700326e-04
-1.574358846884950022e-02 5.080516273904599287e-04
-1.578086140018149924e-02 5.186858412300250501e-04
-1.581922457462809836e-02 5.293701793211949731e-04
-1.585868650622460074e-02 5.401061118608460479e-04
-1.589925598127630083e-02 5.508951294092370461e-04
-1.594094205941029921e-02 5.617387419343559604e-04
-1.598375408203819847e-02 5.726384803070490043e-04
-1.602770167548290062e-02 5.835958965380700324e-04
-1.607279475637689997e-02 5.946125641020660619e-04
-1.611904353776059950e-02 6.056900792754720203e-04
-1.616645853629989846e-02 6.168300611988329629e-04
-1.621505057586999921e-02 6.280341532002179988e-04
-1.626483079379029834e-02 6.393040228211340241e-04
-1.631581064924799915e-02 6.506413630163519844e-04
-1.636800192883229935e-02 6.620478929194730877e-04
-1.642141675167009887e-02 6.735253580086999559e-04
-1.647606757907950012e-02 6.850755320683860365e-04
-1.653196722123359899e-02 6.967002170036380075e-04
-1.658912884154119943e-02 7.084012435778219707e-04
-1.664756596937329997e-02 7.201804731564099464e-04
-1.670729250475259942e-02 7.320397981313799722e-04
-1.676832272561730106e-02 7.439811420391730708e-04
-1.683067130118990132e-02 7.560064625213389761e-04
-1.689435329473759975e-02 7.681177495719440293e-04
-1.695938417685309910e-02 7.803170294849079945e-04
-1.702577983301030093e-02 7.926063633790650723e-04
-1.709355657413800036e-02 8.049878491274470218e-04
-1.716273114633999966e-02 8.174636230743920380e-04
-1.723332074060220098e-02 8.300358602720370009e-04
-1.730534300421199614e-02 8.427067765325650618e-04
-1.737881605029920062e-02 8.554786281377659875e-04
-1.745375847406660172e-02 8.683537145206679866e-04
-1.753018935712019957e-02 8.813343785125699222e-04
-1.760812828530630009e-02 8.944230088718480107e-04
-1.768759535965139934e-02 9.076220402293409817e-04
-1.776861120832300134e-02 9.209339550203119373e-04
-1.785119700304139967e-02 9.343612847358750495e-04
-1.793537446931210005e-02 9.479066120562740314e-04
-1.802116590200149998e-02 9.615725717085829832e-04
-1.810859418305799801e-02 9.753618520572759736e-04
-1.819768279338839986e-02 9.892771971157330192e-04
-1.828845582880360074e-02 1.003321407077489933e-03
-1.838093802000300217e-02 1.017497341698969920e-03
-1.847515474711070027e-02 1.031807921175199958e-03
-1.857113205525779895e-02 1.046256127882340100e-03
-1.866889667698479888e-02 1.060845007739280067e-03
-1.876847604965749955e-02 1.075577673730569901e-03
-1.886989833357300209e-02 1.090457307004759910e-03
-1.897319243520860163e-02 1.105487157988880057e-03
-1.907838802438439896e-02 1.120670550892699990e-03
-1.918551555820070115e-02 1.136010883090719922e-03
-1.929460630426720058e-02 1.151511629830309896e-03
-1.940569236404079967e-02 1.167176345527769828e-03
-1.951880669296660042e-02 1.183008666556959951e-03
-1.963398313188529851e-02 1.199012313000809900e-03
-1.975125642796859982e-02 1.215191092671539944e-03
-1.987066226433630012e-02 1.231548902881419863e-03
-1.999223728656630145e-02 1.248089732961219899e-03
-2.011601913218220156e-02 1.264817668613839969e-03
-2.024204646080909886e-02 1.281736893598380087e-03
-2.037035898454159916e-02 1.298851693405830105e-03
-2.050099750322970094e-02 1.316166459096969983e-03
-2.063400393260210117e-02 1.333685689387069818e-03
-2.076942134399250087e-02 1.351413995329580134e-03
-2.090729399792539897e-02 1.369356103836830152e-03
-2.104766738444699761e-02 1.387516860484080137e-03
-2.119058825609269892e-02 1.405901235172940132e-03
-2.133610467608949846e-02 1.424514323917150035e-03
-2.148426605515110083e-02 1.443361355515590050e-03
-2.163512319709889886e-02 1.462447695142730019e-03
-2.178872834456499832e-02 1.481778847202699922e-03
-2.194513522438210074e-02 1.501360462751309905e-03
-2.210439909996999783e-02 1.521198342826890005e-03
-2.226657681911969888e-02 1.541298444529759981e-03
-2.243172686924499795e-02 1.561666884878219926e-03
-2.259990943187909981e-02 1.582309948244350071e-03
-2.277118644142269929e-02 1.603234091280519857e-03
-2.294562164356470091e-02 1.624445948418239962e-03
-2.312328065991270040e-02 1.645952338945300001e-03
-2.330423104921500177e-02 1.667760273567849916e-03
-2.348854238075760020e-02 1.689876961241419890e-03
-2.367628629931370007e-02 1.712309814583339983e-03
-2.386753660310449859e-02 1.735066460588449927e-03
-2.406236931922989958e-02 1.758154744942140146e-03
-2.426086278146749944e-02 1.781582742449010128e-03
-2.446309771837859928e-02 1.805358764066169889e-03
-2.466915733675630051e-02 1.829491366783999803e-03
-2.487912741577600131e-02 1.853989361647239830e-03
-2.509309639727829930e-02 1.878861823270199958e-03
-2.531115549117509897e-02 1.904118101277860230e-03
-2.553339877353839882e-02 1.929767829429830141e-03
-2.575992329933590036e-02 1.955820936271739866e-03
-2.599082921350590047e-02 1.982287657806309968e-03
-2.622621987002210150e-02 2.009178547721849999e-03
-2.646620195546100368e-02 2.036504491542810106e-03
-2.671088561723989827e-02 2.064276717867280248e-03
-2.696038460404159842e-02 2.092506813446760091e-03
-2.721481640329459842e-02 2.121206736803920006e-03
-2.747430238954949935e-02 2.150388832701710141e-03
-2.773896798507230130e-02 2.180065848914039886e-03
-2.800894281809980166e-02 2.210250950413709947e-03
-2.828436089801349834e-02 2.240957740068780148e-03
-2.856536079117980020e-02 2.272200273005919782e-03
-2.885208581091480012e-02 2.303993077239720102e-03
-2.914468421800050016e-02 2.336351173391139954e-03
-2.944330942224340081e-02 2.369290095266670011e-03
-2.974812020488600342e-02 2.402825912064360161e-03
-3.005928094693920138e-02 2.436975249640269906e-03
-3.037696186711329877e-02 2.471755317372539666e-03
-3.070133927792070144e-02 2.507183930734650009e-03
-3.103259584829790030e-02 2.543279539772380290e-03
-3.137092088696730174e-02 2.580061256547130141e-03
-3.171651063469149712e-02 2.617548883267180240e-03
-3.206956857354249790e-02 2.655762946691400065e-03
-3.243030575619940126e-02 2.694724726638319731e-03
-3.279894114864209675e-02 2.734456293577269825e-03
-3.317570199316560026e-02 2.774980543403970067e-03
-3.356082419065539724e-02 2.816321236746700037e-03
-3.395455270544660287e-02 2.858503037855729921e-03
-3.435714199164850019e-02 2.901551558923830005e-03
-3.476885644310850204e-02 2.945493404562080000e-03
-3.518997086973429944e-02 2.990356218395859994e-03
-3.562077099946209940e-02 3.036168735494349999e-03
-3.606155401231649765e-02 3.082960833012769915e-03
-3.651262910201030082e-02 3.130763589290910288e-03
-3.697431807144489768e-02 3.179609341084319984e-03
-3.744695596572020224e-02 3.229531748000849956e-03
-3.793089174140269748e-02 3.280565859150869849e-03
-3.842648897279390269e-02 3.332748184130869800e-03
-3.893412660777380296e-02 3.386116768307539764e-03
-3.945419976640780063e-02 3.440711272641810113e-03
-3.998712058924720064e-02 3.496573058136510145e-03
-4.053331913584459767e-02 3.553745277218329536e-03
-4.109324434900950285e-02 3.612272968956110365e-03
-4.166736506832090237e-02 3.672203159403629805e-03
-4.225617112238980178e-02 3.733584974049020122e-03
-4.286017447955999676e-02 3.796469749434640013e-03
-4.347991048316349888e-02 3.860911158997179862e-03
-4.411593916527809661e-02 3.926965343285429740e-03
-4.476884665064059798e-02 3.994691050927620495e-03
-4.543924665111799543e-02 4.064149787437520110e-03
